collection_no,class_name,occurrence.genus_name,abund_value,abund_unit,collection.reference_no,epoch,stage,10_my_bin
66276,Strophomenata,Magniplicatina,76,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Rhynchonellata,Sedecularia,10,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Rhynchonellata,Cleiothyridina,3,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Rhynchonellata,Permasyrinx,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Rhynchonellata,Neospirifer,35,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Rhynchonellata,Tigillumia,22,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Rhynchonellata,Spinomartinia,366,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Rhynchonellata,Pustuloplica,9,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Rhynchonellata,Hoskingia,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Parallelodon,17,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Aphanaia,33,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Etheripecten,1,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Streblopteria,49,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Echinorbis,9,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Elimata,21,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Calcicanicularia,4,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Stutchburia,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Myonia,1,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Myofossa,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Bivalvia,Vacunella,1,specimens,27351,Cisuralian,Kungurian,Permian 2
66276,Gastropoda,Peruvispira,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66278,Strophomenata,Echinalosia,60,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Strophomenata,Lethamia,1,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Strophomenata,Magniplicatina,3,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Rhynchonellata,Neospirifer,6,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Rhynchonellata,Tigillumia,8,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Rhynchonellata,Tomiopsis,4,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Rhynchonellata,Spinomartinia,1,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Bivalvia,Etheripecten,1,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Bivalvia,Streblopteria,3,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Bivalvia,Myonia,1,individuals,27351,Cisuralian,Kungurian,Permian 2
66278,Bivalvia,Myofossa,1,individuals,27351,Cisuralian,Kungurian,Permian 2
66279,Strophomenata,Lethamia,1,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Strophomenata,Magniplicatina,3,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Rhynchonellata,Sedecularia,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Rhynchonellata,Neospirifer,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Rhynchonellata,Tigillumia,5,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Rhynchonellata,Spinomartinia,6,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Bivalvia,Parallelodon,4,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Bivalvia,Aphanaia,13,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Bivalvia,Etheripecten,1,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Bivalvia,Streblopteria,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Bivalvia,Echinorbis,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Bivalvia,Elimata,2,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Bivalvia,Calcicanicularia,1,specimens,27351,Cisuralian,Kungurian,Permian 2
66279,Bivalvia,Stutchburia,1,specimens,27351,Cisuralian,Kungurian,Permian 2
80922,Gastropoda,Bellerophon,21,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Gastropoda,Euphemites,32,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Gastropoda,Murchisonia,5,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Gastropoda,Naticopsis,1,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Gastropoda,Euomphalus,3,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Gastropoda,Soleniscus,1,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Schizodus,1,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Nuculopsis,8,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Parallelodon,8,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Permophorus,24,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Leptodesma,8,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Myalina,5,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Allorisma,3,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Edmondia,2,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Astartella,11,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Solenomorpha,2,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Janeia,1,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Bivalvia,Aviculopecten,3,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Strophomenata,Dictyoclostus,7,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Strophomenata,Marginifera,6,specimens,27231,Guadalupian,Roadian,Permian 3
80922,Strophomenata,Chonetes,5,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Gastropoda,Bellerophon,12,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Gastropoda,Euphemites,23,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Gastropoda,Murchisonia,18,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Gastropoda,Naticopsis,2,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Gastropoda,Euomphalus,2,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Gastropoda,Baylea,3,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Schizodus,1,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Nuculopsis,14,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Nuculana,4,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Parallelodon,12,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Permophorus,9,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Leptodesma,6,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Myalina,2,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Allorisma,1,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Edmondia,5,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Astartella,7,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Bivalvia,Aviculopecten,3,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Strophomenata,Dictyoclostus,11,specimens,27231,Guadalupian,Roadian,Permian 3
80923,Strophomenata,Marginifera,7,specimens,27231,Guadalupian,Roadian,Permian 3
80924,Gastropoda,Murchisonia,2,specimens,27231,Guadalupian,Roadian,Permian 3
80924,Bivalvia,Schizodus,30,specimens,27231,Guadalupian,Roadian,Permian 3
80924,Bivalvia,Nuculopsis,6,specimens,27231,Guadalupian,Roadian,Permian 3
80924,Bivalvia,Permophorus,10,specimens,27231,Guadalupian,Roadian,Permian 3
80924,Bivalvia,Leptodesma,2,specimens,27231,Guadalupian,Roadian,Permian 3
80924,Bivalvia,Myalina,10,specimens,27231,Guadalupian,Roadian,Permian 3
81501,Rhynchonellata,Dielasma,2,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Dielasma,1,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Fredericksolasma,10,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Hemiptychina,1,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Hemiptychina,2,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Spirigerella,7,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Cleiothyridina,17,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Hustedia,20,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Pterospirifer,2,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Pteroplecta,9,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Martiniopsis,3,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Rhipidomella,1,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Strophomenata,Echinalosia,27,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Strophomenata,Licharewiella,3,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Strophomenata,Costiferina,1,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Strophomenata,Marginifera,1,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Rhynchonella,1,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Strophomenata,Heteralosia,10,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Strophomenata,Marginifera,9,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Cleiothyridina,6,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Spiriferellina,7,specimens,27464,Guadalupian,Wordian,Permian 3
81501,Rhynchonellata,Crassispirifer,1,specimens,27464,Guadalupian,Wordian,Permian 3
81503,Gastropoda,Euphemites,1,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Bivalvia,Liebea,1,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Rhynchonellata,Dielasma,2,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Rhynchonellata,Fredericksolasma,3,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Rhynchonellata,Cleiothyridina,14,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Rhynchonellata,Hustedia,1,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Rhynchonellata,Martinia,1,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Rhynchonellata,Acosarina,22,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Strophomenata,Derbyia,4,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Strophomenata,Streptorhynchus,1,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Strophomenata,Licharewiella,2,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Strophomenata,Edriosteges,14,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Strophomenata,Licharewiella,2,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Strophomenata,Marginifera,20,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Strophomenata,Richthofenia,11,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Rhynchonellata,Phricodothyris,4,specimens,16403,Guadalupian,Wordian,Permian 3
81503,Rhynchonellata,Crassispirifer,3,specimens,16403,Guadalupian,Wordian,Permian 3
84484,Strophomenata,Werriea,14,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Bivalvia,Myonia,1,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Bivalvia,Atomodesma,1,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Bivalvia,Pseudomyalina,2,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Bivalvia,Etheripecten,1,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Bivalvia,Euchondria,4,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Bivalvia,Plagiostoma,1,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Strophomenata,Cimmeriella,2,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Rhynchonellata,Latispirifer,1,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Rhynchonellata,Quadrospira,1,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Rhynchonellata,Fusispirifer,4,specimens,27553,Cisuralian,Sakmarian,Permian 1
84484,Bivalvia,Myofossa,1,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Strophomenata,Streptorhynchus,2,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Strophomenata,Neochonetes,4,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Bivalvia,Polidevcia,4,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Bivalvia,Phestia,4,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Bivalvia,Myofossa,5,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Bivalvia,Chaenomya,2,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Bivalvia,Palaeocosmomya,1,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Bivalvia,Schizodus,1,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Gastropoda,Euphemites,137,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Gastropoda,Warthia,4,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Gastropoda,Warthia,10,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Gastropoda,Stachella,3,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Gastropoda,Pseudobaylea,5,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Gastropoda,Mourlonia,9,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Gastropoda,Leptomphalus,30,specimens,27553,Cisuralian,Sakmarian,Permian 1
85021,Rhynchonellata,Tomiopsis,4,specimens,27553,Cisuralian,Sakmarian,Permian 1
85027,Strophomenata,Werriea,20,specimens,27553,Cisuralian,Artinskian,Permian 2
85027,Bivalvia,Modiolus,2,specimens,27553,Cisuralian,Artinskian,Permian 2
85027,Bivalvia,Streblopteria,1,specimens,27553,Cisuralian,Artinskian,Permian 2
85027,Bivalvia,Schizodus,4,specimens,27553,Cisuralian,Artinskian,Permian 2
85027,Gastropoda,Bellerophon,3,specimens,27553,Cisuralian,Artinskian,Permian 2
85027,Strophomenata,Neochonetes,23,specimens,27553,Cisuralian,Artinskian,Permian 2
87192,Rhynchonellata,Orbicoelia,1,specimens,29346,Lopingian,Changhsingian,Permian 4
87192,Strophomenata,Ombonia,1,specimens,29346,Lopingian,Changhsingian,Permian 4
87192,Bivalvia,Eumorphotis,420,specimens,29346,Lopingian,Changhsingian,Permian 4
87192,Bivalvia,Towapteria,2,specimens,29346,Lopingian,Changhsingian,Permian 4
87192,Bivalvia,Unionites,4,specimens,29346,Lopingian,Changhsingian,Permian 4
87192,Bivalvia,Bakevellia,2,specimens,29346,Lopingian,Changhsingian,Permian 4
87192,Bivalvia,Promyalina,2,specimens,29346,Lopingian,Changhsingian,Permian 4
87192,Gastropoda,Warthia,40,specimens,29346,Lopingian,Changhsingian,Permian 4
87192,Gastropoda,Coelostylina,1,specimens,29346,Lopingian,Changhsingian,Permian 4
88933,Gastropoda,Soleniscus,2,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Bivalvia,Wilkingia,2,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Bivalvia,Wilkingia,2,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Bivalvia,Aviculopecten,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Bivalvia,Heteropecten,2,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Gundarolasmina,4,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Whitspakia,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Hemiptychina,5,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Notothyris,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Notothyris,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Oldhamina,9,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Uncinunellina,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Coledium,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Cyrolexis,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Spirigerella,8,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Spirigerella,2,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Cleiothyridina,5,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Spiriferellina,2,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Paraspiriferina,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Neospirifer,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Martinia,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Kiangsiella,11,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Derbyia,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Schuchertella,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Echinalosia,12,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Chonetella,4,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Linoproductus,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Costiferina,4,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Asperlinus,2,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Waagenoconcha,7,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Waagenoconcha,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Transennatia,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Echinauris,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Marginifera,3,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Strophomenata,Richthofenia,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
88933,Rhynchonellata,Spirigerella,1,specimens,16403,Lopingian,Wuchiapingian,Permian 4
89061,Gastropoda,Leptomphalus,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Holopella,2,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Naticopsis,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Naticopsis,4,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Callistadia,3,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Guizhouspira,2,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Goniasma,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Retispira,2,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Warthia,2,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Euphemites,3,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Wilkingia,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Astartella,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Lucina,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Pleurophorina,5,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Schizodus,2,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Schizodus,5,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Lyroschizodus,3,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Lyroschizodus,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Phestia,2,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Nuculopsis,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Parallelodon,3,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Lithodomina,2,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Lithodomina,3,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Lithophaga,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Myalinella,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Pseudomonotis,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Leptodesma,6,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Palaeolima,3,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Cyrtorostra,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Rhynchonellata,Callispirina,2,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Bivalvia,Schizodus,2,specimens,16403,Lopingian,Changhsingian,Permian 4
89061,Gastropoda,Bellerophon,1,specimens,16403,Lopingian,Changhsingian,Permian 4
89203,Strophomenata,Linoproductus,8,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Strophomenata,Stereochia,6,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Strophomenata,Costiferina,1,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Strophomenata,Transennatia,21,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Strophomenata,Waagenoconcha,2,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Strophomenata,Compressoproductus,3,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Strophomenata,Strophalosiina,5,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Strophomenata,Leptodus,5,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Rhynchonellata,Spiriferellina,5,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Rhynchonellata,Choristitella,27,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Rhynchonellata,Elivina,32,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Rhynchonellata,Martinia,1,specimens,27472,Lopingian,Wuchiapingian,Permian 4
89203,Rhynchonellata,Martinia,5,specimens,27472,Lopingian,Wuchiapingian,Permian 4
